Id,SalePrice
2091,103919.54283077613
2092,134934.30972605565
2093,107613.33936622857
2094,135395.58616395664
2095,141329.38658911988
2096,85886.47843711812
2097,105768.29251555735
2098,134113.08313329172
2099,63565.97294532376
2100,91200.91665268078
2101,119174.18004591794
2102,138951.1069328999
2103,107644.91803566644
2104,134259.11435149677
2105,115788.09415768023
2106,78399.55931508419
2107,221712.87902322173
2108,115349.03631387862
2109,107476.00094553738
2110,120014.14276991613
2111,134078.669813547
2112,116640.85489941528
2113,108948.8487872509
2114,121964.98171261701
2115,139912.60332077244
2116,125480.70417791956
2117,142348.91460294626
2118,125319.39065630299
2119,113055.32066321994
2120,121999.83128172252
2121,95734.6156577005
2122,104876.6221560501
2123,85720.80824017504
2124,166510.5030953294
2125,132701.2391099377
2126,158837.36983616624
2127,149530.2624741966
2128,122658.83310337318
2129,98255.79098130006
2130,119020.53706571618
2131,164671.07828345144
2132,121999.72511816144
2133,125148.60770222574
2134,126714.72426206552
2135,86043.25573541467
2136,69452.00377557942
2137,102169.4139891982
2138,122007.72044886132
2139,148288.11698253622
2140,132946.57274328676
2141,138512.3339271021
2142,112812.05364280392
2143,131588.12520822923
2144,111479.52416131229
2145,130385.30489964418
2146,132004.8245229021
2147,179051.18301147758
2148,131116.37888411412
2149,130291.36501406826
2150,236299.6768608692
2151,123915.65744499171
2152,148065.0758959889
2153,136743.80056083685
2154,87519.76144296043
2155,131132.35184280272
2156,218760.88467272345
2157,232710.22732960564
2158,216706.74754729873
2159,213842.9282745514
2160,190210.8961832044
2161,245736.6141972989
2162,314475.622321973
2163,297090.7379228455
2164,243059.364491606
2165,197948.1018781629
2166,151199.3875094936
2167,224679.11512657176
2168,185914.87930407375
2169,194944.77366344305
2170,212454.73400788094
2171,148757.45878593845
2172,139404.80649862462
2173,172590.52746192884
2174,234432.3788419295
2175,309275.1153461148
2176,259425.17223721097
2177,226071.28640879574
2178,226196.9613851199
2179,147229.02506102316
2180,214500.269406901
2181,198819.43195606978
2182,213628.9442179493
2183,187916.15302540673
2184,108943.77055887463
2185,110491.004152957
2186,140221.66500988838
2187,148456.6538063739
2188,152219.82028694512
2189,207026.4569378785
2190,68732.6875732481
2191,75097.09776968164
2192,75959.67251034385
2193,99364.07833926765
2194,106286.32329464285
2195,98558.72558282223
2196,89857.03960926321
2197,111581.80911876644
2198,166707.11730844004
2199,187433.11550700694
2200,142417.82003949615
2201,165937.90081777042
2202,208198.33201137796
2203,167666.01394434465
2204,180401.3762827912
2205,126396.96124722571
2206,133206.47934410334
2207,188870.27142648146
2208,255885.37365696597
2209,196015.1121926607
2210,121553.72004488339
2211,115362.51127519258
2212,116242.35494941282
2213,99063.31041505394
2214,121293.75879094882
2215,104237.96695456785
2216,128888.21998977503
2217,58284.84395966283
2218,80769.66032017516
2219,85809.11482350291
2220,84269.08878459425
2221,237295.62200109498
2222,226751.92143463818
2223,251786.01431143447
2224,216847.4329038208
2225,132567.37994523995
2226,173858.27996241543
2227,226299.0891217113
2228,266963.6935185722
2229,248515.38981760218
2230,171056.54224922688
2231,217415.82522193794
2232,212940.82243472527
2233,199539.81930918948
2234,267407.0879576346
2235,212562.30365775325
2236,279887.70973404736
2237,320838.4905772331
2238,193521.84483309812
2239,110270.31467289286
2240,152838.1523181928
2241,137612.51473808382
2242,111167.70122813256
2243,118552.59914009547
2244,96367.93121198272
2245,92297.28847812624
2246,130692.33269283808
2247,111096.3087096277
2248,118956.40639682833
2249,122083.85244246334
2250,131125.37358093078
2251,115927.65580410243
2252,173819.5170998598
2253,165653.63469511305
2254,182706.09396021406
2255,194422.59336652484
2256,189379.97738254248
2257,216386.73065532994
2258,175259.6045854868
2259,194091.56922536352
2260,147005.61964220306
2261,209488.47654019005
2262,216939.32037228302
2263,359272.14758781705
2264,370929.7675021296
2265,154831.1711384248
2266,281346.9755353893
2267,301978.7804803957
2268,347433.9666367882
2269,163034.17185115852
2270,200345.63287364793
2271,214547.00859481047
2272,222651.98190845377
2273,162105.48644863837
2274,190507.9934664315
2275,167280.82610858625
2276,190720.73952957167
2277,186574.61404309692
2278,154567.25284386417
2279,129337.93359745228
2280,105593.78538512591
2281,164907.2914926157
2282,171185.5704141126
2283,106366.51689088537
2284,115092.3713569142
2285,133213.97674333522
2286,124254.66733547204
2287,314376.49565613037
2288,270937.13883540296
2289,330321.8996583416
2290,397183.4701588763
2291,321331.78627739876
2292,412923.7877039608
2293,407105.09543074435
2294,371549.0720547924
2295,412177.3959875373
2296,280841.7490593439
2297,322396.56443290034
2298,308104.99292638525
2299,350071.27656567417
2300,331051.164184791
2301,292541.3121510258
2302,259878.86811704523
2303,262965.3614621122
2304,261118.24360548926
2305,186745.19029343003
2306,191481.62126807118
2307,215980.6710147239
2308,234523.8963650615
2309,286769.5860268793
2310,223083.43625990342
2311,242869.84930118153
2312,179323.4689957974
2313,182990.7773652415
2314,171445.04698877956
2315,186393.71000378308
2316,204852.450132498
2317,186576.04629694717
2318,174252.33775464483
2319,191177.06123222705
2320,179573.88445501507
2321,250292.95112481422
2322,192216.47549728362
2323,185599.60232519847
2324,187340.97508918145
2325,206914.980329302
2326,183732.83010931453
2327,217962.5803643803
2328,227017.36170152665
2329,197943.8423753004
2330,198930.56707690074
2331,343855.9813622187
2332,384461.8474898155
2333,351032.8630791666
2334,260470.0269808816
2335,281390.98213840224
2336,318413.3333182074
2337,189915.81951533468
2338,265002.42610957654
2339,225512.9050863712
2340,338781.469291305
2341,241866.47498885205
2342,244619.9872530359
2343,242363.63030952323
2344,222646.19489532427
2345,248655.91712896893
2346,207938.9575550379
2347,194998.35009177122
2348,226897.5239433941
2349,183627.17259199297
2350,278058.2458904652
2351,239914.16008750757
2352,250461.36914478557
2353,245096.06500491785
2354,131285.2745636066
2355,142532.91222866328
2356,142147.42392874917
2357,192900.9612021901
2358,177154.69763139077
2359,149112.2464483262
2360,123560.9054963092
2361,133494.62386235985
2362,274241.00447627
2363,120644.08540345612
2364,149767.75866451708
2365,232487.88551966584
2366,203034.1918272742
2367,224162.6082879253
2368,206348.58626588687
2369,213785.7468901175
2370,192332.23526223106
2371,168706.87347811597
2372,203670.69440014087
2373,280127.8337626454
2374,279078.97738893534
2375,232355.2749211215
2376,273973.28409991314
2377,341161.8066219164
2378,154788.896262559
2379,195996.88669803712
2380,151501.97769462885
2381,168018.13374046778
2382,203448.8115677691
2383,207225.99972703392
2384,234820.12448760538
2385,173452.55557805233
2386,144501.3860973024
2387,135808.93174383958
2388,106602.55829886883
2389,132671.87796597855
2390,141390.25354976044
2391,130308.45557676732
2392,117069.1208459281
2393,167961.77567975994
2394,147700.91790218407
2395,191923.57421325034
2396,139665.97215086385
2397,182578.3396514775
2398,137211.5008282677
2399,70272.48245662665
2400,72392.7238388696
2401,101473.84048470792
2402,124108.13890495432
2403,153275.71813898868
2404,146722.3725802971
2405,153392.58351641265
2406,141015.38422030106
2407,129474.44155230989
2408,140320.2345535394
2409,123101.84276887492
2410,182256.0941397775
2411,123398.14787244152
2412,142419.78067651752
2413,121518.63015139206
2414,133468.09982936954
2415,142510.2594454549
2416,127406.89076237782
2417,129161.18885402815
2418,135915.01548553054
2419,130768.39283664664
2420,133321.23478943497
2421,131277.84280253804
2422,110626.78206023258
2423,115160.76928607679
2424,156430.02025572566
2425,215225.68346962708
2426,126257.13993447447
2427,121716.40394791905
2428,200835.3608881107
2429,113513.76402857163
2430,134238.46134237858
2431,128629.37552733671
2432,138582.17070220978
2433,127801.91557493396
2434,127462.52427591446
2435,146157.46831411868
2436,110504.87766800364
2437,105651.57243041505
2438,131530.7510407281
2439,116718.84533491786
2440,124048.98777074188
2441,108326.76331508113
2442,115103.4271991085
2443,124837.0363539441
2444,140039.87289472125
2445,85469.38415598619
2446,123987.28635740354
2447,169624.90314133288
2448,138301.41113692656
2449,120665.28712594349
2450,149356.6872832144
2451,125251.95067978368
2452,186633.20489961593
2453,92921.48396261851
2454,114614.49979898607
2455,117319.16029108534
2456,111529.895990069
2457,122066.97667129214
2458,122021.95428381341
2459,104993.78634752268
2460,150337.2916752772
2461,115622.22463851408
2462,128882.70769979553
2463,122412.63930583879
2464,163423.8105283501
2465,120483.2997498073
2466,104950.43560563997
2467,149215.3587382383
2468,92720.09162617249
2469,86634.404739359
2470,174695.0148494694
2471,179306.0749039564
2472,141179.79662063118
2473,97356.28670645083
2474,100798.5317340517
2475,211645.25670698643
2476,101458.0600329586
2477,110630.55741335309
2478,152485.34155819123
2479,112410.34623352658
2480,143599.05963661755
2481,121244.09826100408
2482,120808.3926433145
2483,112030.95718632234
2484,126954.64019489019
2485,125087.43695626954
2486,135026.4439089977
2487,207540.84664966102
2488,156159.1776608233
2489,145004.73544619442
2490,139005.46685065515
2491,89527.41781703744
2492,189818.71784878004
2493,135227.815992069
2494,127500.58380397038
2495,80818.78550067586
2496,238833.6613270116
2497,135411.29940805538
2498,110826.79661611948
2499,86720.47705262089
2500,114694.04719235052
2501,121362.78475949417
2502,128405.41099067293
2503,89521.10651303321
2504,166763.32593891455
2505,229825.4639070633
2506,245323.88081698935
2507,272594.473474008
2508,245323.88081698935
2509,219512.83263754612
2510,231711.8659384268
2511,189122.35530068463
2512,202581.80478878936
2513,210095.51843979396
2514,247531.99321470706
2515,146661.77309461674
2516,185805.15741612558
2517,144698.70491080795
2518,152876.08060668278
2519,214403.45231934212
2520,218001.6540102511
2521,199805.41368197819
2522,228063.16564521374
2523,126573.63864033039
2524,155841.5385835674
2525,156383.09536057507
2526,140635.41978683838
2527,136119.1060759437
2528,137674.89683940398
2529,149369.18224071033
2530,136189.37553435352
2531,240421.91215056818
2532,236218.09089103187
2533,210157.68108949397
2534,231369.37842252137
2535,276009.18614753615
2536,252101.1363601279
2537,220262.3641558255
2538,193723.1555485442
2539,189806.79868412233
2540,179386.23610252005
2541,210308.19432550453
2542,168579.68393389662
2543,118248.30484115396
2544,97647.45877784686
2545,126324.85865237993
2546,114944.7003166051
2547,149555.68946863408
2548,137143.42184563066
2549,152725.98419338948
2550,690170.0424735545
2551,129846.55024791966
2552,128744.81087846722
2553,80865.70383896807
2554,88483.33013963162
2555,134422.0273942251
2556,95021.4163010209
2557,99034.68896831224
2558,138884.94605262266
2559,146922.15266511872
2560,165635.33436910633
2561,164614.12225521647
2562,136600.52391227323
2563,157242.55749857798
2564,220825.6308476144
2565,144836.41804087424
2566,161203.0349773946
2567,129289.94000307393
2568,194227.0257552067
2569,202033.50581235383
2570,122185.3927749552
2571,167844.37825326918
2572,157465.98604830392
2573,215977.61704178024
2574,239001.0044141012
2575,119818.821209505
2576,111985.0401545149
2577,112857.10294504311
2578,92061.03914494888
2579,68280.3257012495
2580,103533.73315491911
2581,113097.38503818575
2582,108699.22228197518
2583,238280.23548720876
2584,165572.9511438266
2585,173197.36336581703
2586,193360.99741691342
2587,206720.12082620215
2588,150657.45275026176
2589,157213.02574466733
2590,233877.87703599772
2591,221695.201484382
2592,215207.1235214358
2593,239849.08472548635
2594,206186.6703184137
2595,219179.30651614768
2596,296742.3286889633
2597,206065.0893069523
2598,303740.45632467465
2599,293079.27076196345
2600,145684.84628148677
2601,143986.46111015265
2602,87481.45604468265
2603,90231.96318862577
2604,86611.70266541233
2605,89987.82079429572
2606,147824.1751701326
2607,208633.31234158506
2608,184095.00143366595
2609,161068.4801988654
2610,108484.82194624831
2611,109713.11898826099
2612,150338.62500338504
2613,124289.91386990108
2614,126426.60205205699
2615,156502.8931406851
2616,145728.77493412598
2617,163174.03433389214
2618,162213.5789138419
2619,203449.311327052
2620,206638.05496330332
2621,187905.78517410374
2622,196371.14256761258
2623,233554.10946389387
2624,264661.71626213583
2625,306292.7277865534
2626,173162.07047179012
2627,199580.23036910474
2628,408178.2208043814
2629,434356.95021117665
2630,337563.7541261488
2631,434308.95752675994
2632,387900.4783858023
2633,284984.6947535701
2634,399248.6802355905
2635,160654.41854093075
2636,200533.78066847016
2637,179701.4452193597
2638,242420.60812896836
2639,201915.08127950318
2640,161062.8013989652
2641,120450.49249215939
2642,177870.1334676811
2643,117173.74616744294
2644,124011.1901843472
2645,105148.72687779828
2646,103031.62872783451
2647,110804.59770854948
2648,148559.68406952516
2649,135513.57975606475
2650,141507.11083514022
2651,153748.864554094
2652,377825.1147046517
2653,269397.1003195528
2654,240744.6070234561
2655,352332.7878069459
2656,325166.48153283505
2657,330352.3302769524
2658,279540.9186669915
2659,298159.0300223607
2660,333896.3395989904
2661,308002.85213306826
2662,322471.28723946377
2663,317198.73730797524
2664,290137.6473305392
2665,307414.2134655563
2666,278895.19807716866
2667,183877.04396171888
2668,188241.89926071948
2669,171289.5075261538
2670,254534.43140688987
2671,195086.86444825173
2672,189799.8148570947
2673,213096.2861154852
2674,219888.30753640548
2675,170856.94694717973
2676,205682.42475122085
2677,193408.92095037366
2678,245185.7315176487
2679,298537.14074850915
2680,292930.6473337117
2681,379582.31135754863
2682,333251.38343988545
2683,480465.1880526384
2684,346658.2975906513
2685,356738.10292389116
2686,251704.63399035155
2687,262210.75881093903
2688,225547.65556628868
2689,203868.0780148534
2690,401815.3874233606
2691,193237.24865442034
2692,134449.82697002945
2693,190484.77896901735
2694,127799.88499605909
2695,196259.80394538934
2696,193084.01342699624
2697,177098.17722204066
2698,182319.50767270586
2699,178334.6663887665
2700,151448.82368734715
2701,156683.14738816879
2702,122987.28571797276
2703,132785.07879195389
2704,136454.38864821877
2705,104946.50452877747
2706,108827.73732384993
2707,126346.1980843899
2708,114710.12476678484
2709,96676.86219074455
2710,118033.76628893022
2711,359278.3184330472
2712,380984.0593071151
2713,182603.49018426737
2714,166293.98217502932
2715,178739.73513713753
2716,172321.04261241457
2717,197785.02951379432
2718,242844.04066382398
2719,137283.2643758386
2720,181946.74980293
2721,135088.07208483142
2722,149079.6033530015
2723,152625.04032585962
2724,127360.92383425019
2725,132608.89715246457
2726,129583.23059055454
2727,166174.84393935296
2728,171774.87603771366
2729,148234.69518038005
2730,133715.89197443557
2731,131756.75783692196
2732,123486.58621113087
2733,173232.79501954754
2734,141804.07038090966
